id,data,hora,temp_0_0,temp_0_1,temp_0_2,temp_0_3,temp_0_4,temp_0_5,temp_0_6,temp_0_7,temp_1_0,temp_1_1,temp_1_2,temp_1_3,temp_1_4,temp_1_5,temp_1_6,temp_1_7,temp_2_0,temp_2_1,temp_2_2,temp_2_3,temp_2_4,temp_2_5,temp_2_6,temp_2_7,temp_3_0,temp_3_1,temp_3_2,temp_3_3,temp_3_4,temp_3_5,temp_3_6,temp_3_7,temp_4_0,temp_4_1,temp_4_2,temp_4_3,temp_4_4,temp_4_5,temp_4_6,temp_4_7,temp_5_0,temp_5_1,temp_5_2,temp_5_3,temp_5_4,temp_5_5,temp_5_6,temp_5_7,temp_6_0,temp_6_1,temp_6_2,temp_6_3,temp_6_4,temp_6_5,temp_6_6,temp_6_7,temp_7_0,temp_7_1,temp_7_2,temp_7_3,temp_7_4,temp_7_5,temp_7_6,temp_7_7
270,2024-06-03,11:23:17,21,22,22,21,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,21,22,22,22,22,22,21,21,22,21,22,22,21,21,21,21,21,21,22,22,22,21,21,22,22,22,21,22,22,21,21,21,22,21,22,22,21
271,2024-06-03,11:23:28,22,22,23,23,23,24,23,23,22,23,23,24,24,23,24,23,23,24,24,24,23,24,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23
272,2024-06-03,11:23:57,22,22,22,22,23,22,22,22,22,22,22,22,23,22,22,22,22,23,22,23,22,23,23,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,21,22,22,22,22,22,22
273,2024-06-03,11:24:07,22,23,23,23,23,23,23,22,23,23,23,23,23,23,24,22,23,23,23,23,23,23,23,23,22,23,22,23,22,23,23,23,23,22,22,23,23,22,22,22,23,22,22,22,23,23,23,23,22,22,23,23,22,23,23,24,23,22,23,23,23,23,23,23
274,2024-06-03,11:24:48,22,22,22,22,23,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,21,21,21,22,22,22,22,22,22,21,22,22,22,22,22,22,22,21,22,22,22,22,22,22
275,2024-06-03,11:25:17,22,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,22,23,22,23,23,22,22,22,23,23,22,23,22,22,22,22,22,23,22,23,23,22,23,23,23,23,23,23
276,2024-06-03,11:25:28,22,22,22,22,23,22,22,22,22,22,23,23,22,23,23,23,22,23,22,23,22,23,23,23,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22,23
277,2024-06-03,11:28:18,22,23,23,23,24,23,23,23,22,22,23,23,23,23,24,23,23,23,23,23,23,24,23,24,23,23,22,23,23,23,23,23,23,23,23,22,22,22,23,23,22,22,22,23,23,23,22,23,21,22,23,23,23,23,23,24,22,23,23,23,22,22,23,23
278,2024-06-03,11:28:47,22,22,23,22,22,23,22,23,22,22,23,23,22,22,23,22,22,23,22,23,23,23,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22
279,2024-06-03,11:29:48,22,23,23,23,23,24,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,22,23,23,22,23,23,22,23,22,22,22,23,23,23,23,23,22,23,22,23,23,23,23,23,22,23,23,23,22,23,23
280,2024-06-03,11:29:58,22,22,22,22,22,23,22,23,22,23,22,22,23,23,23,22,22,23,23,23,23,22,22,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22,22,21,22,22,22,22,22,22,22,22,22,22,22,23,22,23,23,22,23,22,22,22,23,23
281,2024-06-03,11:34:48,23,23,23,23,24,24,23,23,23,23,23,23,23,23,24,23,23,23,23,24,23,24,23,24,23,23,23,23,23,23,23,24,23,22,23,23,23,23,23,23,22,22,23,22,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23
282,2024-06-03,11:35:08,22,23,22,22,22,23,22,22,22,22,23,23,23,23,23,22,22,22,22,23,23,23,23,23,23,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,21,22,22,23,22,22,22,22,22,22,22,22,23,22,23,22,22,22,22,22,23,22,22
283,2024-06-03,11:36:18,22,23,23,22,23,24,23,23,23,23,23,24,24,23,23,24,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,22,23,23,23,23,22,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,24,23
284,2024-06-03,11:36:28,22,23,22,22,23,23,22,22,22,23,23,22,23,23,23,23,22,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,22,22,23,22,23
285,2024-06-03,11:38:18,22,23,23,23,23,23,22,23,22,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,22,22,23,23,22,23,23,23
286,2024-06-03,11:39:08,22,22,22,22,23,23,22,23,22,23,23,23,23,23,23,22,22,23,23,22,23,23,22,23,22,22,22,22,22,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,23,22,22,23,22,22,23,22,23
287,2024-06-03,11:41:08,22,23,23,23,23,23,23,23,22,23,23,23,23,23,24,23,23,23,23,23,23,24,23,24,23,23,23,23,23,23,24,23,23,22,23,23,23,23,23,23,23,22,23,22,23,23,23,23,22,23,23,23,23,23,23,23,22,22,23,22,23,23,23,24
288,2024-06-03,11:41:48,22,22,22,23,22,23,22,23,22,22,23,22,22,23,23,23,22,23,22,23,22,23,23,23,22,22,22,22,23,22,22,23,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22,21,23,22,22,22,22,22
289,2024-06-03,11:41:58,21,21,21,21,22,22,21,22,21,21,21,22,22,21,22,22,21,22,22,21,22,22,22,22,22,22,21,21,22,21,22,22,22,22,21,21,21,21,21,21,21,21,21,21,22,21,21,21,21,21,21,21,21,21,21,22,21,21,21,21,21,22,22,22
290,2024-06-03,11:42:08,21,23,22,22,22,23,22,22,22,23,23,23,23,22,23,23,22,22,22,22,23,23,22,23,22,22,22,22,22,22,22,23,22,22,22,21,22,22,22,22,22,21,21,22,22,23,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23
291,2024-06-03,11:43:08,22,23,23,22,23,23,23,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,22,23,23,23,23,23,23,23,22,22,23,22,23,23,23,22,22,22,22,23,23,22,23,22,23,22,22,22,22,23,23,23,22,23,23,23,22,22,23
292,2024-06-03,11:43:18,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,23,22,22,23,22,22,23,22,23,22,22,22,22,22,23,23,23,22,22,21,22,22,22,22,22,22,21,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,23,23
293,2024-06-03,11:44:18,22,23,22,22,23,23,23,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,22,23,22,22,22,22,22,22,23,23,22,23,23,22,23,23,23,22,23,23,23,22,22,23,22,23,22,23
294,2024-06-03,11:44:38,21,22,22,22,22,22,22,23,22,22,22,22,22,22,23,22,22,23,23,23,23,23,22,23,22,22,22,22,22,22,22,23,22,22,21,22,22,22,22,22,22,21,22,22,22,23,22,22,22,22,22,22,22,21,22,23,22,22,22,22,21,22,22,22
295,2024-06-03,11:44:48,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,24,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,22,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23
296,2024-06-03,11:44:58,22,23,22,23,22,23,22,23,22,22,22,23,23,23,23,23,22,23,23,23,23,23,22,23,23,22,22,23,22,22,23,23,22,22,22,22,22,23,23,23,22,22,22,22,23,22,22,22,22,22,22,22,22,23,23,23,23,22,22,23,22,23,22,23
297,2024-06-03,11:45:58,21,22,22,21,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,21,22,21,22,22,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22
298,2024-06-03,11:46:48,22,22,22,22,23,23,23,22,22,23,22,22,22,23,23,23,23,23,23,23,23,23,23,23,22,22,23,22,23,23,23,23,23,22,22,22,22,23,22,23,22,22,22,22,23,22,22,23,22,22,22,22,22,23,23,23,22,22,22,22,22,22,22,23
299,2024-06-03,11:53:18,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,21,21,22,22,22,22,22,21,21,21,22,22,21,22,22,22,21,22,22,22,22,22,22,21,22,22,21,22,22,22
300,2024-06-03,11:53:38,21,22,22,23,23,23,23,23,22,22,22,23,23,23,23,23,22,23,23,23,23,23,23,23,22,22,22,22,23,23,23,23,23,22,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,22,22,22,23,23,22,23,22,22,23,23,22,22,22,23
301,2024-06-03,11:53:48,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,22,21,21,22,21,21,22,22,22,22,23,21,21,22,22,22,21,22,22
302,2024-06-03,11:54:28,22,22,22,23,23,23,23,22,22,23,23,22,23,23,23,23,23,23,23,23,23,23,23,24,22,23,22,22,23,23,23,23,22,22,23,22,22,23,23,22,22,22,23,22,22,22,22,22,22,22,22,23,22,23,22,23,22,22,23,22,22,22,23,23
303,2024-06-03,11:54:58,21,22,22,21,23,22,22,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,21,22,22,22,22,21,22,21,22,21,22,22,22,22,22,22,21,22,22,22,22,22,22,21,22,22,22,21,21,22
304,2024-06-03,11:56:48,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,23,22,23,23,23,22,23,22,22,22,23,23,22,23,22,22,22,22,23,23,23,23,23,22,23,22,22,23,22,23
305,2024-06-03,11:57:08,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,23,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,21,22,21,22,22,22,22,22,21,22,21,22,22,22,22,22,21,21,22,21,23,23,22
306,2024-06-03,11:57:19,22,23,22,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,23,23,23,23,22,22,23,22,22,22,22,23,22,23,22,23,22,22,23,22,23,23,22,22,22,22,22,22,23,22
307,2024-06-03,11:57:38,21,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,22,22,22,23,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,21,22,22,22,22,22,22,23,22,21,22,22,22,22,22,23
308,2024-06-03,11:58:28,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,24,23,23,23,23,22,23,23,23,23,23,22,22,23,23,23,22,22,22,22,23,22,23,23,23,23,22,22,22,23,22,23,23,23,23,21,23,22,22,23,23,23
309,2024-06-03,11:58:58,22,22,22,22,23,22,22,22,22,22,23,22,22,22,23,22,22,23,23,23,23,23,23,23,22,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22
310,2024-06-03,12:01:59,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,21,22,22,22,22,21,22,22,22,21,21,21,21,22,21,21,21,21,21,21,21,22,22,22,21,21,22,22,22,22,22,23,21,21,21,22,21,22,22,22
311,2024-06-03,12:02:18,22,22,23,22,22,23,22,22,22,22,22,23,22,22,23,23,22,22,23,23,22,22,22,23,22,22,22,22,22,22,22,22,22,22,21,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,22,22,23,23,23
312,2024-06-03,12:03:39,22,23,23,23,23,23,22,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,23,23,23,23,23,22,22,22,23,23,23,22,22,22,23,23,23,23,23,22,22,23,23,23,23,23,24,23,22,23,22,22,23,23,23
313,2024-06-03,12:04:29,22,22,22,22,23,22,22,22,22,22,22,23,22,22,23,22,22,23,22,23,23,23,22,23,22,22,22,22,22,22,23,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,23,23,22,23,22,22,22,22,22,23,23,23
314,2024-06-03,12:04:58,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,22,22,22,22,22,23,23,23,23,23,22,22,23,23,23,23,23,24,22,22,22,22,22,23,23,23
315,2024-06-03,12:05:59,22,22,22,22,23,23,22,22,22,22,22,23,22,23,23,22,23,23,23,22,22,23,22,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,23,23,22,21,22,22,22,22,23,23
316,2024-06-03,12:07:39,22,23,23,22,23,24,23,23,23,23,23,23,23,23,24,23,22,23,23,23,23,23,23,23,22,23,23,22,23,23,23,23,23,23,23,22,22,23,23,23,22,23,22,23,23,23,22,23,22,22,22,23,23,23,23,24,23,22,22,22,22,23,23,23
317,2024-06-03,12:07:49,21,22,22,22,22,22,22,22,21,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,21,22,21,22,21,22,22,22,22,21,21,21,20,22,22,21,21,21,21,21,22,22,22,22,21,22,22,22,21,22,22,22,21,21,22,21,21,22,22,22
318,2024-06-03,12:08:01,23,23,23,22,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,22,23,23,23,23,23,23,23,22,22,23,22,22,23,23,23,22,22,22,23,23,23,23,23,22,23,23,23,23,23,23,24,22,22,22,22,22,24,23,24
319,2024-06-03,12:08:19,22,22,22,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,23,22,22,22,22,21,21,22,22,22,21,21,22,22,22,22,22,22,22,22,22,22,23,22,23,23,22,21,22,22,22,23,23,23
320,2024-06-03,12:08:39,22,23,22,23,23,23,22,23,22,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,23,22,22,22,22,22,22,23,22,22,22,22,22,22,23,23,23,23,22,22,23,23,23,23,22,24,23,22,22,22,22,23,23,24
321,2024-06-03,12:09:29,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,21,22,22,22,22,22,22,21,21,22,21,22,21,21,21,22,22,22,21,22,22,22,22,22,22,22,22,22,22,21,21,22,21,22,23,23
322,2024-06-03,12:09:39,22,23,23,23,23,23,23,23,22,23,23,22,23,22,23,23,22,23,23,23,23,23,23,23,22,23,23,22,22,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,23,22,23,22,22,22,22,23,22,23,23,22,22,22,22,22,23,23,23
323,2024-06-03,12:09:49,21,22,21,21,22,22,22,22,21,21,22,21,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,21,21,21,22,22,22,21,21,21,21,21,21,21,21,21,21,21,22,21,21,22,21,21,21,22,21,22,22,23,21,21,21,21,21,22,23,22
324,2024-06-03,12:09:59,21,23,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,23,22,22,22,22,21,22,23,22,22,21,22,21,21,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,23,23,23
325,2024-06-03,12:10:29,22,23,23,23,23,23,22,22,22,23,23,23,23,23,23,22,22,23,23,23,23,23,23,23,23,23,23,22,23,22,23,23,22,22,22,22,22,23,22,22,22,22,22,22,23,22,22,23,22,22,23,23,23,23,23,24,22,22,22,22,21,23,23,24
326,2024-06-03,12:10:59,22,23,23,23,23,23,23,23,22,23,23,23,23,23,24,23,22,23,23,23,23,24,24,24,22,23,23,23,23,24,24,23,24,23,24,23,24,25,24,23,24,24,24,24,25,26,24,24,24,24,23,25,25,26,25,24,26,23,24,26,25,25,26,26
327,2024-06-03,12:12:09,23,24,23,24,25,24,25,24,23,23,23,24,24,24,25,24,22,23,23,23,24,25,25,25,23,23,23,23,24,26,26,25,24,24,25,24,25,26,26,25,24,24,24,24,25,26,25,26,24,24,24,25,25,25,26,26,26,24,24,26,26,26,27,27
328,2024-06-03,12:12:39,24,25,24,25,26,26,25,25,25,25,26,26,26,26,26,25,25,26,25,26,26,26,26,26,25,26,25,25,26,26,26,26,26,25,26,26,26,26,26,26,26,25,26,26,26,27,26,26,25,25,26,26,26,26,26,26,25,25,26,26,26,26,26,26
329,2024-06-03,12:12:49,23,23,23,23,24,24,23,24,23,23,23,24,23,24,24,24,23,24,23,23,23,23,23,24,22,23,23,22,23,23,23,25,24,23,24,23,24,24,25,24,24,24,24,24,24,24,24,25,24,24,24,26,24,25,26,25,25,23,24,26,25,25,26,25
330,2024-06-03,12:13:19,23,23,22,23,23,23,22,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,23,22,24,23,24,22,23,24,23,23,23,23,23,23,24,24,23,23,24,23,23,25,24,25,24,23,24,23,24,26,25,24,26,24
331,2024-06-03,12:13:29,23,24,23,23,24,24,23,23,23,23,24,23,23,24,24,23,23,23,23,23,23,24,23,24,23,23,23,23,23,23,23,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,24,24,27,25,25,26,25
332,2024-06-03,12:13:59,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,22,23,22,23,22,23,22,23,22,22,23,22,22,22,22,23,23,23,24,23,23,23,23,23,23,23,23,23,23,24,23,23,24,23,23,25,24,25,25,24,25,23,24,26,24,25,26,24
333,2024-06-03,12:16:49,23,23,23,24,24,24,24,24,23,23,23,24,23,24,24,24,22,23,24,23,23,23,23,23,22,23,23,23,23,23,23,23,24,24,24,23,23,24,23,23,24,24,24,24,24,24,24,24,24,24,24,26,24,25,25,24,26,24,24,26,25,25,26,25
334,2024-06-03,12:17:49,22,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,22,22,23,22,22,22,23,22,22,22,22,22,23,23,23,24,22,23,23,23,23,23,23,24,23,23,24,23,23,24,24,23,25,23,25,24,24,25,23,24,26,24,24,26,25
335,2024-06-03,12:21:29,23,24,23,23,24,24,24,23,23,23,24,23,24,23,24,24,23,23,23,23,23,24,23,24,23,24,23,23,23,23,23,23,24,24,24,23,24,24,24,23,24,24,24,24,24,25,24,24,25,24,24,25,24,25,25,24,25,24,24,26,25,25,26,25
336,2024-06-03,12:23:49,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,22,22,22,22,22,22,22,23,23,24,23,23,23,23,22,23,23,23,23,23,24,23,23,24,23,23,25,23,24,24,23,26,23,24,26,24,25,26,25
337,2024-06-03,12:27:59,23,23,23,23,24,24,23,23,23,23,23,23,23,23,23,23,24,24,23,23,23,23,23,24,23,24,23,23,23,23,23,23,24,24,24,23,23,24,23,23,24,25,24,23,24,24,23,24,25,24,24,25,24,25,25,24,26,23,24,27,25,24,26,25
338,2024-06-03,12:28:49,22,23,22,23,23,23,23,23,22,23,23,23,23,22,23,23,23,22,23,22,22,23,22,22,22,22,23,22,22,22,23,22,23,23,24,23,23,23,23,23,24,23,23,23,23,23,23,23,24,23,23,25,24,25,24,23,25,23,24,26,24,24,26,24
339,2024-06-03,12:29:09,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,22,23,23,23,22,23,23,23,24,23,25,23,23,24,23,24,24,24,24,24,24,24,23,24,24,24,24,26,24,25,25,24,25,24,24,27,25,25,26,25
340,2024-06-03,12:29:19,23,23,23,22,23,23,23,23,22,23,23,22,22,23,23,22,23,22,23,22,22,23,22,23,22,22,22,22,22,22,23,22,24,23,24,22,23,23,23,22,23,23,22,23,24,23,23,23,24,23,23,25,24,24,25,23,24,23,24,25,24,25,26,24
341,2024-06-03,12:29:29,23,23,23,23,24,24,23,23,23,23,23,24,23,23,23,23,24,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,24,24,24,23,23,24,23,23,25,24,24,24,24,24,24,24,25,24,24,25,24,25,25,24,26,23,24,27,25,25,26,25
342,2024-06-03,12:29:49,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,23,22,23,23,23,21,22,22,22,23,23,24,22,23,23,24,23,23,23,23,23,23,23,24,23,23,22,22,25,23,23,23,24,24,24,25,25,25,23,23,24,24,25,26,26
343,2024-06-03,12:30:49,23,23,23,23,24,24,23,23,23,23,24,23,23,23,24,24,23,23,24,23,23,23,23,23,23,23,23,23,23,22,23,23,24,24,25,23,24,24,23,23,24,24,23,24,24,24,24,24,24,24,24,25,24,25,25,24,25,24,24,26,25,25,26,25
344,2024-06-03,12:31:29,22,22,23,23,24,23,23,23,22,23,23,23,23,23,23,23,22,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,23,23,24,23,22,23,22,22,23,23,23,24,23,23,23,23,24,23,23,25,24,24,24,23,25,22,23,26,25,24,26,24
345,2024-06-03,12:32:19,23,24,23,23,24,24,24,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,22,23,23,23,22,23,23,23,23,24,24,23,23,24,23,23,24,24,24,23,24,24,24,24,24,24,24,25,24,24,25,24,25,24,24,26,25,25,26,25
346,2024-06-03,12:33:49,22,23,22,23,23,23,22,22,22,23,23,23,23,23,23,22,23,23,23,22,22,23,23,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,22,23,23,23,23,23,24,23,23,24,23,23,25,24,24,24,23,25,23,23,26,25,24,26,24
347,2024-06-03,12:33:59,22,24,23,23,24,24,24,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,24,23,24,23,23,24,24,23,24,24,23,24,24,24,24,24,24,24,24,26,24,25,25,24,26,24,24,27,25,25,26,25
348,2024-06-03,12:34:39,22,23,23,23,23,24,23,23,22,23,23,22,22,23,23,23,22,23,23,22,23,23,22,23,22,22,22,22,22,22,22,22,24,23,24,23,23,23,23,23,23,23,23,23,23,24,23,23,24,23,23,25,23,24,24,23,25,23,24,26,24,24,26,24
349,2024-06-03,12:38:29,23,23,23,23,24,24,24,24,22,23,23,24,24,25,24,23,23,23,23,23,23,24,24,24,23,23,23,23,23,24,25,23,24,23,25,23,24,25,25,24,24,24,24,24,25,26,25,24,24,24,24,26,24,26,26,24,25,23,24,27,25,25,27,25
350,2024-06-03,12:39:00,25,27,27,26,26,26,26,26,27,29,29,29,29,28,28,27,29,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29,29,28,29,29,29,29,30,29,29,29,29,29,29,29,29,29,29,28,28,29,29,29,29,29,29
351,2024-06-03,12:39:10,33,33,33,33,33,34,34,36,33,33,33,33,33,34,33,35,33,33,33,33,33,33,33,36,34,34,33,33,33,33,33,36,33,34,33,33,34,34,33,36,34,34,34,34,34,34,34,36,35,36,37,36,34,36,34,37,36,35,35,37,34,34,37,37
352,2024-06-03,12:39:19,24,24,24,24,24,25,24,24,23,24,24,24,25,24,24,25,23,24,24,24,24,25,24,25,23,23,23,24,24,25,25,24,24,24,24,24,25,27,26,24,25,24,24,25,25,27,25,24,25,24,25,26,26,26,25,25,25,24,25,28,25,26,28,25
353,2024-06-03,12:39:29,22,23,23,23,24,24,23,24,23,23,23,23,23,24,24,23,23,23,23,24,24,24,24,24,22,22,23,23,24,24,25,23,23,24,24,23,24,26,26,23,23,23,24,24,24,25,25,24,24,23,24,26,25,26,24,24,25,24,24,27,25,25,27,24
354,2024-06-03,12:40:09,22,22,22,23,23,23,22,22,22,22,22,22,23,23,23,23,22,22,22,22,23,23,23,23,22,21,22,22,23,24,23,23,23,23,23,23,23,25,25,23,23,23,23,24,23,24,24,23,23,23,23,25,24,25,23,23,24,23,23,26,24,25,26,24
355,2024-06-03,12:40:40,22,23,23,23,24,23,23,23,22,23,23,23,23,24,23,23,23,23,23,23,24,24,24,23,22,22,22,22,24,24,24,23,23,24,23,23,23,25,26,24,23,23,23,24,24,25,24,23,25,23,24,26,25,26,24,23,25,23,24,27,24,25,27,24
356,2024-06-03,12:41:00,22,22,22,22,23,23,22,22,22,22,23,23,22,22,22,22,22,22,23,22,23,23,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,23,22,22,23,22,22,22,22,22
357,2024-06-03,12:41:09,42,44,44,44,44,44,44,44,44,45,46,47,47,46,46,45,45,47,47,48,48,48,47,46,45,47,48,49,49,49,48,47,45,48,49,49,49,49,48,47,45,47,48,49,49,49,48,47,45,47,48,48,48,48,47,46,44,45,46,47,47,46,46,45
358,2024-06-03,12:41:20,23,24,24,24,25,25,25,25,23,24,24,24,24,24,25,25,24,24,24,24,24,24,23,24,24,24,26,27,24,24,24,24,24,24,24,27,28,26,24,24,23,23,24,26,29,29,27,24,23,23,24,25,29,30,30,30,23,23,24,24,26,28,28,30
359,2024-06-03,12:41:30,21,22,22,22,23,23,23,23,22,22,22,22,22,22,23,22,23,22,22,22,22,22,22,22,22,22,21,22,22,22,23,22,22,22,22,22,21,22,22,22,22,21,22,21,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,21,22,22,23,23
360,2024-06-03,12:43:00,23,23,22,22,23,23,23,23,22,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,22,23,22,23,22,23,23,23,23,22,22,22,22,23,22,22,23,22,22,22,23,23,22,22,22,23,22,23,22,23,23,23,22,21,22,23,22,23,23,23
361,2024-06-03,12:44:00,21,21,21,21,22,22,21,22,20,21,21,21,21,21,22,21,22,22,21,21,22,22,21,22,21,21,21,21,21,21,21,22,22,21,21,21,21,21,21,21,21,21,21,20,21,21,21,22,21,20,22,21,21,21,21,22,21,21,21,21,21,21,21,22
362,2024-06-03,12:44:20,21,22,22,22,23,23,23,23,22,23,22,23,22,22,23,23,22,22,22,23,22,22,22,23,23,23,22,22,22,22,23,23,23,22,22,22,22,22,22,22,21,22,22,22,22,22,23,22,21,22,22,22,22,22,23,23,22,22,22,22,22,23,23,23
363,2024-06-03,12:45:20,22,23,23,23,23,23,23,23,23,23,23,22,23,23,24,23,23,23,23,23,23,23,23,23,23,23,22,23,22,23,23,23,23,23,23,23,22,23,23,23,22,22,22,23,23,23,23,23,22,23,23,23,23,23,23,24,23,22,22,22,22,23,23,23
